Daily site usage,Age,Area income,Daily internet usage,Ad topic line_avg_word_len,City_avg_word_len,Country_avg_word_len,Timestamp_day_sin,Timestamp_day_cos,Ad topic line_long_text_focused,City_long_text_port,Country_long_text_islands,new_feat_0,new_feat_1,new_feat_2
0.9830256945456939,-0.20379038894778204,0.25903031135553334,1.375635754246136,-0.3089128916443401,0.5071199285002027,0.5570031233291969,0.12154614162760652,0.9611705028215363,-0.24478583808021626,-0.28808539928103183,-0.21764287503300347,-0.3321164679546511,0.11592823755821847,-0.6595250726434139
0.18184880995036676,-1.2326518029167126,0.9912568974546138,0.1964143995952212,1.2407578038294929,0.5071199285002027,2.2753608769810665,0.12154614162760652,0.9611705028215363,-0.24478583808021626,-0.28808539928103183,-0.21764287503300347,-0.05894558604260354,0.02962999102159024,0.033585274892549234
1.0001124053545987,0.024845480823091418,0.40577941201601864,1.3797621120190204,-1.2387153089286396,-0.8592592985806143,-0.015782794554759637,0.12154614162760652,0.9611705028215363,-0.24478583808021626,-0.28808539928103183,-0.21764287503300347,-0.333072353622306,-0.8355140874563889,5.890359013521892
0.8627858777422873,-0.8896979982604024,0.6146010790814362,0.7353625731536005,-0.742820686377013,0.1167258636199693,-1.7341405482066292,0.12154614162760652,0.9611705028215363,-0.24478583808021626,-0.28808539928103183,-0.21764287503300347,-0.1837948751901977,0.03621902582575894,-0.036577256731542315
-1.8084365787165406,-0.7753800633749657,-0.9864097243174067,0.36995066815485217,-1.3626889645665465,-1.6400474283410813,-0.5885687124387161,0.12154614162760652,0.9611705028215363,-0.24478583808021626,-0.28808539928103183,-0.21764287503300347,-0.09914588884342387,0.03971064067568053,0.00016714446817589094
-1.1724312319406291,0.7107530901357118,0.7974229134058931,-0.9988539019502432,2.232547048932745,1.678302123140903,0.5570031233291969,0.12154614162760652,0.9611705028215363,-0.24478583808021626,-0.28808539928103183,-0.21764287503300347,0.21794262902143524,-0.01710835345210993,-0.09744641566096851
0.6444556840729444,-0.8896979982604024,0.3434340604806896,1.234422621574098,-0.4948733751012,-1.2496533634608478,1.1297890412131533,0.12154614162760652,0.9611705028215363,-0.24478583808021626,-0.28808539928103183,-0.21764287503300347,-0.2994039362171275,0.03621902582575894,-0.09556577550046921
0.9001235050654505,-0.31810832383321874,0.524173583312599,1.2600977366053778,0.06300807526937972,-0.6640622661404976,-0.5885687124387161,0.12154614162760652,0.9611705028215363,-0.24478583808021626,-0.28808539928103183,-0.21764287503300347,-0.30535166926031365,0.07877258919985979,-0.36622652778531306
1.0171991161635034,0.024845480823091418,0.6066027400734049,1.2215850640584582,-0.9907679976528266,-0.46886523370038086,2.848146794865023,0.12154614162760652,0.9611705028215363,-0.24478583808021626,-0.28808539928103183,-0.21764287503300347,-0.2964300696955345,-0.8355140874563889,5.220854729629824
-1.2768500202172712,1.6252965692192056,-0.21426428920730958,-1.0784009101275114,-0.4948733751012,-1.2496533634608478,0.12741368491622948,0.12154614162760652,0.9611705028215363,4.0852036532942755,-0.28808539928103183,4.594682917363407,-5.287327460087882,0.28621948724871177,-0.01943377545603732
1.1469315500829687,0.4821172203648383,1.1359911079473943,0.18357684207958133,3.2243362940359983,-0.27366820126026414,-1.1613546303226727,0.12154614162760652,0.9611705028215363,-0.24478583808021626,-0.28808539928103183,-0.21764287503300347,-0.055971719521010474,-0.03116695656825944,0.09038466702548155
-1.6002318433043268,0.25348135059396487,-1.877215916192427,-0.7746551296235334,0.24896855872623963,-1.054456331020731,-0.015782794554759637,0.12154614162760652,0.9611705028215363,4.0852036532942755,-0.28808539928103183,-0.21764287503300347,0.16600617441218515,-0.07058680179308884,-0.2710385821823406
-1.891338768196784,1.6252965692192056,-0.6599409452329736,0.336710563873285,-0.4948733751012,0.5071199285002027,-1.7341405482066292,0.12154614162760652,0.9611705028215363,-0.24478583808021626,-0.28808539928103183,-0.21764287503300347,-0.09144569874287048,-0.000427349418915997,0.07212823787936781
-0.9528353559891454,-0.6610621284895289,-1.0800579445235443,-1.2801339568018515,-1.2387153089286396,-0.8592592985806143,-1.7341405482066292,0.12154614162760652,0.9611705028215363,-0.24478583808021626,-0.28808539928103183,-0.21764287503300347,0.2831021686999116,0.044409870307499835,0.2539854883168157
-0.004206485524378254,-1.3469697378021492,0.15334157248184543,1.2401536740364372,-1.0899469221631515,-0.27366820126026414,-1.7341405482066292,0.12154614162760652,0.9611705028215363,-0.24478583808021626,3.471192925763253,-0.21764287503300347,-0.3007315551999815,0.02817926526504814,-0.04648016324428093
